Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4107,9.0,1753145999135761.538	,1753145999135770.538	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,4108,19.88,1753145999135863.220	,1753145999135883.100	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4109,3.42,1753145999135918.961	,1753145999135922.381	
0,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,2,4110,1.22,1753145999136019.123	,1753145999136020.343	
0,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,2,4111,2.521,1753145999136045.943	,1753145999136048.464	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4112,9.0,1753145999136266.508	,1753145999136275.508	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4113,6.4,1753145999136322.989	,1753145999136329.389	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4114,5.4,1753145999136367.890	,1753145999136373.290	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,4115,17.101,1753145999136540.493	,1753145999136557.594	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,4116,12.96,1753145999136557.614	,1753145999136570.574	
0,aclnnBaddbmm_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,4117,1.62,1753145999136598.454	,1753145999136600.074	
0,aclnnBaddbmm_Muls_Muls,AI_VECTOR_CORE,2,4118,1.2,1753145999136600.094	,1753145999136601.294	
0,aclnnBaddbmm_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,4119,11.94,1753145999136601.875	,1753145999136613.815	
0,aclnnBaddbmm_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,4120,11.76,1753145999136614.975	,1753145999136626.735	
0,aclnnBaddbmm_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,4121,21.14,1753145999136626.755	,1753145999136647.895	
0,aclnnBaddbmm_AddAiCore_Add,AI_VECTOR_CORE,2,4122,12.801,1753145999136647.915	,1753145999136660.716	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,4123,21.9,1753145999136660.736	,1753145999136682.636	
0,aclnnBatchMatMul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,4124,16.78,1753145999136682.656	,1753145999136699.436	
0,aclnnBatchMatMul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,4125,11.781,1753145999136699.456	,1753145999136711.237	
0,aclnnBatchMatMul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,4126,16.76,1753145999136711.257	,1753145999136728.017	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,4127,19.74,1753145999136728.037	,1753145999136747.777	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4128,9.02,1753145999136773.558	,1753145999136782.578	
0,aclnnMean_ReduceMeanAiCore_ReduceMean,MIX_AIV,2,4129,20.801,1753145999136838.219	,1753145999136859.020	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4130,9.06,1753145999136926.881	,1753145999136935.941	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,4131,20.74,1753145999137015.123	,1753145999137035.863	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4132,3.38,1753145999137070.644	,1753145999137074.024	
0,aclnnMul_SliceAiCore_Slice,AI_VECTOR_CORE,2,4133,2.58,1753145999137214.827	,1753145999137217.407	
0,aclnnMul_SliceAiCore_Slice,AI_VECTOR_CORE,2,4134,2.54,1753145999137217.427	,1753145999137219.967	
0,aclnnMul_MulAiCore_Mul,AI_VECTOR_CORE,2,4135,2.3,1753145999137219.987	,1753145999137222.287	
0,aclnnReduceSum_ReduceSumOpAiCore_ReduceSum,MIX_AIV,2,4136,5.42,1753145999137255.448	,1753145999137260.868	
0,aclnnEqScalar_EqualAiCore_Equal,AI_VECTOR_CORE,2,4137,2.28,1753145999137280.268	,1753145999137282.548	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4138,38.021,1753145999137480.612	,1753145999137518.633	
0,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,AI_VECTOR_CORE,2,4139,15.14,1753145999137560.134	,1753145999137575.274	
0,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,2,4140,44.621,1753145999137575.294	,1753145999137619.915	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4141,9.18,1753145999137917.061	,1753145999137926.241	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4142,11.02,1753145999138013.743	,1753145999138024.763	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,4143,19.16,1753145999138075.144	,1753145999138094.304	
0,aclnnDivs_RealDivAiCore_RealDiv,AI_VECTOR_CORE,2,4144,8.661,1753145999138197.226	,1753145999138205.887	
0,aclnnMul_SliceAiCore_Slice,AI_VECTOR_CORE,2,4145,7.7,1753145999138284.788	,1753145999138292.488	
0,aclnnMul_MulAiCore_Mul,AI_VECTOR_CORE,2,4146,21.961,1753145999138292.508	,1753145999138314.469	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,4147,7.18,1753145999138320.649	,1753145999138327.829	
0,aclnnAdd_SliceAiCore_Slice,AI_VECTOR_CORE,2,4148,6.02,1753145999138362.210	,1753145999138368.230	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4149,19.92,1753145999138368.250	,1753145999138388.170	
0,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,2,4150,1.22,1753145999138485.312	,1753145999138486.532	
0,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,2,4151,1.2,1753145999138521.673	,1753145999138522.873	
0,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,2,4152,8.161,1753145999138545.913	,1753145999138554.074	
0,aclnnMultiScaleDeformableAttnFunction_MultiScaleDeformableAttnFunction_MultiScaleDeformableAttnFunction,MIX_AIV,2,4153,155.483,1753145999138607.155	,1753145999138762.638	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4154,9.681,1753145999138803.698	,1753145999138813.379	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4155,9.0,1753145999138936.881	,1753145999138945.881	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,4156,20.821,1753145999139034.163	,1753145999139054.984	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4157,24.121,1753145999139230.787	,1753145999139254.908	
0,aclnnRelu_Relu_Relu,AI_VECTOR_CORE,2,4158,8.321,1753145999139298.368	,1753145999139306.689	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4159,28.981,1753145999139429.051	,1753145999139458.032	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4160,5.12,1753145999139523.713	,1753145999139528.833	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,4161,10.18,1753145999139634.955	,1753145999139645.135	
0,aclnnNeTensor_NotEqualAiCore_NotEqual,AI_VECTOR_CORE,2,4162,8.9,1753145999139727.097	,1753145999139735.997	
0,aclnnAny_ReduceAny_ReduceAny,MIX_AIV,2,4163,22.08,1753145999139762.798	,1753145999139784.878	
0,aclnnAbs_AbsAiCore_Abs,AI_VECTOR_CORE,2,4164,6.86,1753145999139807.879	,1753145999139814.739	
0,aclnnEqScalar_EqualAiCore_Equal,AI_VECTOR_CORE,2,4165,9.901,1753145999139843.459	,1753145999139853.360	
0,aclnnAny_ReduceAny_ReduceAny,MIX_AIV,2,4166,11.441,1753145999139899.700	,1753145999139911.141	
0,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,AI_VECTOR_CORE,2,4167,1.28,1753145999139955.382	,1753145999139956.662	
0,aclnnClamp_ClipByValueV2AiCore_ClipByValueV2,AI_VECTOR_CORE,2,4168,3.1,1753145999140135.245	,1753145999140138.345	
0,aclnnClamp_ClipByValueV2AiCore_ClipByValueV2,AI_VECTOR_CORE,2,4169,2.96,1753145999140180.066	,1753145999140183.026	
0,aclnnRsubs_SubAiCore_Sub,AI_VECTOR_CORE,2,4170,1.8,1753145999140225.007	,1753145999140226.807	
0,aclnnClamp_ClipByValueV2AiCore_ClipByValueV2,AI_VECTOR_CORE,2,4171,3.06,1753145999140259.248	,1753145999140262.308	
0,aclnnDiv_RealDivAiCore_RealDiv,AI_VECTOR_CORE,2,4172,1.72,1753145999140306.849	,1753145999140308.569	
0,aclnnLog_LogAiCore_Log,AI_VECTOR_CORE,2,4173,1.56,1753145999140341.469	,1753145999140343.029	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4174,8.48,1753145999140507.633	,1753145999140516.113	
0,aclnnRelu_Relu_Relu,AI_VECTOR_CORE,2,4175,6.9,1753145999140564.954	,1753145999140571.854	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4176,8.94,1753145999140677.516	,1753145999140686.456	
0,aclnnRelu_Relu_Relu,AI_VECTOR_CORE,2,4177,3.08,1753145999140722.677	,1753145999140725.757	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4178,5.24,1753145999140808.099	,1753145999140813.339	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4179,1.82,1753145999140853.020	,1753145999140854.840	
0,aclnnSigmoid_SigmoidAiCore_Sigmoid,AI_VECTOR_CORE,2,4180,1.72,1753145999140887.260	,1753145999140888.980	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,4181,12.301,1753145999141001.342	,1753145999141013.643	
0,aclnnCat_ConcatD_ConcatD,AI_VECTOR_CORE,2,4182,2.18,1753145999141107.725	,1753145999141109.905	
0,aclnnMul_MulAiCore_Mul,AI_VECTOR_CORE,2,4183,14.78,1753145999141163.446	,1753145999141178.226	
0,aclnnArange_ArangeAiCore_Range,AI_VECTOR_CORE,2,4184,7.28,1753145999141280.888	,1753145999141288.168	
0,aclnnDivMods_FloorDivAiCore_FloorDiv,AI_VECTOR_CORE,2,4185,1.36,1753145999141325.589	,1753145999141326.949	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,4186,1.36,1753145999141360.530	,1753145999141361.890	
0,aclnnDivs_RealDivAiCore_RealDiv,AI_VECTOR_CORE,2,4187,1.3,1753145999141399.290	,1753145999141400.590	
0,aclnnPowScalarTensor_PowAiCore_Pow,AI_VECTOR_CORE,2,4188,3.6,1753145999141444.091	,1753145999141447.691	
0,aclnnMuls_SliceAiCore_Slice,AI_VECTOR_CORE,2,4189,5.7,1753145999141539.593	,1753145999141545.293	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,4190,1.44,1753145999141545.313	,1753145999141546.753	
0,aclnnMuls_SliceAiCore_Slice,AI_VECTOR_CORE,2,4191,5.76,1753145999141620.155	,1753145999141625.915	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,4192,1.48,1753145999141625.935	,1753145999141627.415	
0,aclnnDiv_RealDivAiCore_RealDiv,AI_VECTOR_CORE,2,4193,16.92,1753145999141714.677	,1753145999141731.597	
0,aclnnDiv_RealDivAiCore_RealDiv,AI_VECTOR_CORE,2,4194,9.0,1753145999141882.200	,1753145999141891.200	
0,aclnnSin_StridedSliceAiCore_StridedSlice,AI_VECTOR_CORE,2,4195,11.68,1753145999141891.220	,1753145999141902.900	
0,aclnnSin_SinAiCore_Sin,AI_VECTOR_CORE,2,4196,7.881,1753145999141902.920	,1753145999141910.801	
0,aclnnCos_StridedSliceAiCore_StridedSlice,AI_VECTOR_CORE,2,4197,10.8,1753145999141910.841	,1753145999141921.641	
0,aclnnCos_CosAiCore_Cos,AI_VECTOR_CORE,2,4198,8.26,1753145999141921.661	,1753145999141929.921	
0,aclnnStack_PackAiCore_Pack,AI_VECTOR_CORE,2,4199,3.96,1753145999141929.941	,1753145999141933.901	
0,aclnnSin_StridedSliceAiCore_StridedSlice,AI_VECTOR_CORE,2,4200,10.28,1753145999142022.023	,1753145999142032.303	
0,aclnnSin_SinAiCore_Sin,AI_VECTOR_CORE,2,4201,5.1,1753145999142032.323	,1753145999142037.423	
0,aclnnCos_StridedSliceAiCore_StridedSlice,AI_VECTOR_CORE,2,4202,9.241,1753145999142151.825	,1753145999142161.066	
0,aclnnCos_CosAiCore_Cos,AI_VECTOR_CORE,2,4203,5.2,1753145999142161.086	,1753145999142166.286	
0,aclnnStack_PackAiCore_Pack,AI_VECTOR_CORE,2,4204,3.68,1753145999142166.306	,1753145999142169.986	
0,aclnnMuls_SliceAiCore_Slice,AI_VECTOR_CORE,2,4205,5.541,1753145999142253.527	,1753145999142259.068	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,4206,1.28,1753145999142259.088	,1753145999142260.368	
0,aclnnDiv_RealDivAiCore_RealDiv,AI_VECTOR_CORE,2,4207,12.12,1753145999142290.688	,1753145999142302.808	
0,aclnnSin_StridedSliceAiCore_StridedSlice,AI_VECTOR_CORE,2,4208,10.74,1753145999142368.770	,1753145999142379.510	
0,aclnnSin_SinAiCore_Sin,AI_VECTOR_CORE,2,4209,7.78,1753145999142379.530	,1753145999142387.310	
0,aclnnCos_StridedSliceAiCore_StridedSlice,AI_VECTOR_CORE,2,4210,8.581,1753145999142404.690	,1753145999142413.271	
0,aclnnCos_CosAiCore_Cos,AI_VECTOR_CORE,2,4211,8.16,1753145999142413.291	,1753145999142421.451	
0,aclnnStack_PackAiCore_Pack,AI_VECTOR_CORE,2,4212,3.76,1753145999142440.111	,1753145999142443.871	
0,aclnnMuls_SliceAiCore_Slice,AI_VECTOR_CORE,2,4213,5.661,1753145999142553.593	,1753145999142559.254	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,4214,1.54,1753145999142559.274	,1753145999142560.814	
0,aclnnDiv_RealDivAiCore_RealDiv,AI_VECTOR_CORE,2,4215,11.98,1753145999142611.015	,1753145999142622.995	
0,aclnnSin_StridedSliceAiCore_StridedSlice,AI_VECTOR_CORE,2,4216,10.5,1753145999142711.757	,1753145999142722.257	
0,aclnnSin_SinAiCore_Sin,AI_VECTOR_CORE,2,4217,7.86,1753145999142722.277	,1753145999142730.137	
0,aclnnCos_StridedSliceAiCore_StridedSlice,AI_VECTOR_CORE,2,4218,8.36,1753145999142730.157	,1753145999142738.517	
0,aclnnCos_CosAiCore_Cos,AI_VECTOR_CORE,2,4219,8.14,1753145999142738.537	,1753145999142746.677	
0,aclnnStack_PackAiCore_Pack,AI_VECTOR_CORE,2,4220,3.901,1753145999142754.197	,1753145999142758.098	
0,aclnnCat_ConcatD_ConcatD,AI_VECTOR_CORE,2,4221,7.82,1753145999142839.239	,1753145999142847.059	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4222,10.101,1753145999142951.961	,1753145999142962.062	
0,aclnnRelu_Relu_Relu,AI_VECTOR_CORE,2,4223,6.86,1753145999142998.982	,1753145999143005.842	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4224,8.34,1753145999143082.324	,1753145999143090.664	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,4225,13.6,1753145999143140.245	,1753145999143153.845	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4226,8.94,1753145999143235.327	,1753145999143244.267	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4227,8.26,1753145999143410.851	,1753145999143419.111	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4228,9.0,1753145999143458.152	,1753145999143467.152	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4229,9.08,1753145999143513.893	,1753145999143522.973	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,4230,17.18,1753145999143632.495	,1753145999143649.675	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,4231,7.001,1753145999143649.715	,1753145999143656.716	
0,aclnnBatchMatMul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,4232,14.6,1753145999143680.556	,1753145999143695.156	
0,aclnnBatchMatMul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,4233,19.021,1753145999143695.196	,1753145999143714.217	
0,aclnnBatchMatMul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,4234,80.641,1753145999143714.237	,1753145999143794.878	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,4235,57.021,1753145999143794.898	,1753145999143851.919	
0,aclnnBatchMatMul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,4236,16.781,1753145999143851.939	,1753145999143868.720	
0,aclnnBatchMatMul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,4237,12.9,1753145999143868.740	,1753145999143881.640	
0,aclnnBatchMatMul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,4238,37.601,1753145999143881.660	,1753145999143919.261	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,4239,18.02,1753145999143919.281	,1753145999143937.301	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4240,9.52,1753145999143937.321	,1753145999143946.841	
0,aclnnMean_ReduceMeanAiCore_ReduceMean,MIX_AIV,2,4241,38.681,1753145999143946.861	,1753145999143985.542	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4242,9.0,1753145999144021.963	,1753145999144030.963	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,4243,20.86,1753145999144134.505	,1753145999144155.365	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4244,3.4,1753145999144200.026	,1753145999144203.426	
0,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,2,4245,1.26,1753145999144318.969	,1753145999144320.229	
0,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,2,4246,2.6,1753145999144344.409	,1753145999144347.009	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4247,8.8,1753145999144631.935	,1753145999144640.735	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4248,6.44,1753145999144724.797	,1753145999144731.237	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4249,5.64,1753145999144802.618	,1753145999144808.258	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,4250,15.601,1753145999145047.683	,1753145999145063.284	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,4251,8.42,1753145999145063.304	,1753145999145071.724	
0,aclnnBaddbmm_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,4252,1.7,1753145999145149.105	,1753145999145150.805	
0,aclnnBaddbmm_Muls_Muls,AI_VECTOR_CORE,2,4253,1.14,1753145999145150.825	,1753145999145151.965	
0,aclnnBaddbmm_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,4254,13.921,1753145999145152.145	,1753145999145166.066	
0,aclnnBaddbmm_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,4255,11.64,1753145999145166.086	,1753145999145177.726	
0,aclnnBaddbmm_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,4256,21.72,1753145999145177.746	,1753145999145199.466	
0,aclnnBaddbmm_AddAiCore_Add,AI_VECTOR_CORE,2,4257,13.561,1753145999145199.486	,1753145999145213.047	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,4258,22.62,1753145999145213.067	,1753145999145235.687	
0,aclnnBatchMatMul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,4259,16.76,1753145999145260.268	,1753145999145277.028	
0,aclnnBatchMatMul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,4260,11.6,1753145999145277.048	,1753145999145288.648	
0,aclnnBatchMatMul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,4261,16.24,1753145999145288.668	,1753145999145304.908	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,4262,19.601,1753145999145342.509	,1753145999145362.110	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4263,8.32,1753145999145425.311	,1753145999145433.631	
0,aclnnMean_ReduceMeanAiCore_ReduceMean,MIX_AIV,2,4264,20.62,1753145999145525.573	,1753145999145546.193	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4265,9.04,1753145999145740.797	,1753145999145749.837	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,4266,21.24,1753145999145872.960	,1753145999145894.200	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4267,3.04,1753145999145949.601	,1753145999145952.641	
0,aclnnMul_SliceAiCore_Slice,AI_VECTOR_CORE,2,4268,2.9,1753145999146200.626	,1753145999146203.526	
0,aclnnMul_SliceAiCore_Slice,AI_VECTOR_CORE,2,4269,2.76,1753145999146203.546	,1753145999146206.306	
0,aclnnMul_MulAiCore_Mul,AI_VECTOR_CORE,2,4270,1.7,1753145999146206.326	,1753145999146208.026	
0,aclnnReduceSum_ReduceSumOpAiCore_ReduceSum,MIX_AIV,2,4271,5.42,1753145999146286.908	,1753145999146292.328	
0,aclnnEqScalar_EqualAiCore_Equal,AI_VECTOR_CORE,2,4272,2.26,1753145999146322.269	,1753145999146324.529	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4273,38.421,1753145999146533.493	,1753145999146571.914	
0,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,AI_VECTOR_CORE,2,4274,14.58,1753145999146616.335	,1753145999146630.915	
0,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,2,4275,39.721,1753145999146630.935	,1753145999146670.656	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4276,9.08,1753145999146746.777	,1753145999146755.857	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4277,11.38,1753145999146840.739	,1753145999146852.119	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,4278,19.1,1753145999146932.461	,1753145999146951.561	
0,aclnnDivs_RealDivAiCore_RealDiv,AI_VECTOR_CORE,2,4279,12.461,1753145999147055.843	,1753145999147068.304	
0,aclnnMul_SliceAiCore_Slice,AI_VECTOR_CORE,2,4280,7.22,1753145999147146.045	,1753145999147153.265	
0,aclnnMul_MulAiCore_Mul,AI_VECTOR_CORE,2,4281,21.341,1753145999147153.285	,1753145999147174.626	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,4282,8.5,1753145999147181.626	,1753145999147190.126	
0,aclnnAdd_SliceAiCore_Slice,AI_VECTOR_CORE,2,4283,5.66,1753145999147215.667	,1753145999147221.327	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4284,20.26,1753145999147221.347	,1753145999147241.607	
0,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,2,4285,1.26,1753145999147339.569	,1753145999147340.829	
0,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,2,4286,1.34,1753145999147352.789	,1753145999147354.129	
0,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,2,4287,8.24,1753145999147386.230	,1753145999147394.470	
0,aclnnMultiScaleDeformableAttnFunction_MultiScaleDeformableAttnFunction_MultiScaleDeformableAttnFunction,MIX_AIV,2,4288,156.703,1753145999147442.111	,1753145999147598.814	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4289,8.74,1753145999147598.834	,1753145999147607.574	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4290,9.04,1753145999147649.615	,1753145999147658.655	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,4291,20.94,1753145999147734.417	,1753145999147755.357	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4292,23.4,1753145999147887.520	,1753145999147910.920	
0,aclnnRelu_Relu_Relu,AI_VECTOR_CORE,2,4293,8.46,1753145999147932.861	,1753145999147941.321	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4294,27.04,1753145999148013.163	,1753145999148040.203	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4295,4.02,1753145999148084.264	,1753145999148088.284	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,4296,8.961,1753145999148159.385	,1753145999148168.346	
0,aclnnNeTensor_NotEqualAiCore_NotEqual,AI_VECTOR_CORE,2,4297,9.44,1753145999148215.127	,1753145999148224.567	
0,aclnnAny_ReduceAny_ReduceAny,MIX_AIV,2,4298,22.521,1753145999148239.567	,1753145999148262.088	
0,aclnnAbs_AbsAiCore_Abs,AI_VECTOR_CORE,2,4299,7.92,1753145999148273.208	,1753145999148281.128	
0,aclnnEqScalar_EqualAiCore_Equal,AI_VECTOR_CORE,2,4300,9.74,1753145999148286.548	,1753145999148296.288	
0,aclnnAny_ReduceAny_ReduceAny,MIX_AIV,2,4301,11.5,1753145999148320.769	,1753145999148332.269	
0,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,AI_VECTOR_CORE,2,4302,1.28,1753145999148345.389	,1753145999148346.669	
0,aclnnClamp_ClipByValueV2AiCore_ClipByValueV2,AI_VECTOR_CORE,2,4303,2.98,1753145999148494.732	,1753145999148497.712	
0,aclnnClamp_ClipByValueV2AiCore_ClipByValueV2,AI_VECTOR_CORE,2,4304,3.12,1753145999148519.373	,1753145999148522.493	
0,aclnnRsubs_SubAiCore_Sub,AI_VECTOR_CORE,2,4305,1.82,1753145999148556.833	,1753145999148558.653	
0,aclnnClamp_ClipByValueV2AiCore_ClipByValueV2,AI_VECTOR_CORE,2,4306,3.08,1753145999148581.134	,1753145999148584.214	
0,aclnnDiv_RealDivAiCore_RealDiv,AI_VECTOR_CORE,2,4307,1.74,1753145999148604.514	,1753145999148606.254	
0,aclnnLog_LogAiCore_Log,AI_VECTOR_CORE,2,4308,1.72,1753145999148642.575	,1753145999148644.295	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4309,9.221,1753145999148757.537	,1753145999148766.758	
0,aclnnRelu_Relu_Relu,AI_VECTOR_CORE,2,4310,6.82,1753145999148792.358	,1753145999148799.178	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4311,8.701,1753145999148860.279	,1753145999148868.980	
0,aclnnRelu_Relu_Relu,AI_VECTOR_CORE,2,4312,3.12,1753145999148895.520	,1753145999148898.640	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,4313,6.2,1753145999148963.602	,1753145999148969.802	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,4314,1.8,1753145999148998.642	,1753145999149000.442	
0,aclnnSigmoid_SigmoidAiCore_Sigmoid,AI_VECTOR_CORE,2,4315,1.64,1753145999149038.463	,1753145999149040.103	
